method,discover_question_id,scoring_day_et,subset,n_individuals,aggregate_brier,median_individual_brier,mean_individual_brier,aggregate_percentile_rank
geometric_mean_of_odds,200,2018-04-12,binary only,6,8.038194522266204e-6,0.002600000000000002,0.08823333333333333,0.6666666666666666
geometric_mean_of_odds,243,2018-05-04,ordinal only,46,0.20948430081101327,0.24633641749999996,0.2887530668478261,0.6304347826086957
geometric_mean_of_odds,318,2018-07-12,ordinal only,36,0.00006520846837557017,0.0013182525000000002,0.04004332611111112,0.8055555555555556
median,203,2018-07-28,binary only,7,0.0050000000000000044,0.0050000000000000044,0.09517171428571429,0.2857142857142857
median,311,2018-05-24,ordinal only,18,0.6451626684873923,0.7654000000000001,0.7512020547222222,0.5555555555555556
median,371,2018-08-06,ordinal only,12,0.36095949439816144,0.39557499999999995,0.4121542083333333,0.5
median,214,2018-03-27,binary only,8,0.048329404999999985,0.048388810000000004,0.07694720249999999,0.5
median,358,2018-06-19,binary only,41,0.0288,0.0288,0.13624834390243903,0.4634146341463415
median,270,2018-05-28,multi-option nominal only,11,0.052647689011325376,0.047400000000000025,0.3900284290909091,0.45454545454545453
median,312,2018-06-08,ordinal only,8,0.169093399359463,0.46455340999999994,0.6381496824999999,0.5
geometric_mean_of_odds,223,2018-04-27,binary only,11,0.0015090776883449205,0.07999999999999999,0.20061995818181816,0.7272727272727273
geometric_mean_of_odds,365,2018-07-06,ordinal only,17,0.07433900936387255,0.17526562500000004,0.21547403588235295,0.7058823529411765
geometric_mean_of_odds,285,2018-05-31,binary only,47,0.18113050839598505,0.20479999999999993,0.4526905106382979,0.5319148936170213
geometric_mean_of_odds,178,2018-05-28,ordinal only,11,1.6269280839521332,1.20935,1.1196028631818182,0.18181818181818182
median,230,2018-06-02,multi-option nominal only,4,1.2436384387746906,1.2841,1.029194425,0.75
median,229,2018-07-30,binary only,8,0.06863512499999996,0.08617576999999996,0.16477294249999996,0.5
geometric_mean_of_odds,217,2018-06-08,ordinal only,7,4.043228858986657e-6,0.005573175000000004,0.03556943999999999,0.7142857142857143
median,217,2018-05-27,ordinal only,4,0.0005287499999999991,0.0009075000000000016,0.31014125,0.5
median,189,2018-04-03,ordinal only,19,0.029529431607353676,0.03629999999999999,0.040937563684210525,0.631578947368421
geometric_mean_of_odds,288,2018-07-21,binary only,11,2.8927112562577737e-6,0.000012499999999999467,0.006293363636363638,0.6363636363636364
geometric_mean_of_odds,376,2018-07-03,binary only,135,0.2635186306309264,0.3042,0.42968569985185184,0.5111111111111111
median,355,2018-06-30,binary only,5,0.17298962,0.17298962,0.22137686800000003,0.4
median,332,2018-05-21,binary only,23,0.0002000000000000002,0.0002000000000000002,0.022266261739130436,0.391304347826087
median,281,2018-08-09,multi-option nominal only,40,0.7486621315192743,1.0694,0.9416142362500001,0.6
geometric_mean_of_odds,239,2018-08-11,ordinal only,16,2.2013586489822822e-6,0.0009000000000000016,0.16343492375,0.625
median,379,2018-07-29,binary only,12,0.07999999999999999,0.07999999999999999,0.24698437500000003,0.4166666666666667
median,378,2018-08-05,ordinal only,7,0.49266805096145266,0.5917,0.7398619457142858,0.7142857142857143
geometric_mean_of_odds,215,2018-04-02,binary only,11,0.0021721838366596568,0.012799999999999994,0.12855418363636362,0.7272727272727273
geometric_mean_of_odds,268,2018-07-29,binary only,13,0.0042307658233697275,0.1152,0.14478025384615384,0.6153846153846154
geometric_mean_of_odds,255,2018-05-21,multi-option nominal only,4,0.003732281994943642,0.0358,0.03941233499999999,0.5
geometric_mean_of_odds,217,2018-03-16,ordinal only,36,0.000018012492053360293,0.037299999999999965,0.3157287420833333,0.8055555555555556
median,240,2018-07-01,ordinal only,15,0.25577184246265283,0.27080000000000004,0.46006507733333335,0.5333333333333333
median,374,2018-08-29,ordinal only,17,0.0009268669438012597,0.0020161999999999975,0.07604461529411766,0.5294117647058824
median,342,2018-06-02,multi-option nominal only,9,0.2255951784179805,0.25303837999999995,0.39605061777777784,0.5555555555555556
median,215,2018-07-08,binary only,6,0.0018000000000000017,0.0020000000000000018,0.18680033333333335,0.5
median,389,2018-08-25,ordinal only,40,0.04232376077383417,0.06684999999999999,0.12538157599862587,0.65
geometric_mean_of_odds,281,2018-06-24,multi-option nominal only,10,0.1475631486508575,0.5539000000000001,0.739068323,0.7
median,360,2018-06-17,ordinal only,58,0.7369143540335831,0.733075,0.7055076212931035,0.4827586206896552
median,214,2018-04-20,binary only,1,0.000012499999999999735,0.000012499999999999735,0.000012499999999999735,0.0
median,213,2018-04-22,binary only,3,0.0050000000000000044,0.0050000000000000044,0.0062,0.3333333333333333
median,203,2018-04-04,binary only,3,0.019999999999999997,0.019999999999999997,0.015,0.0
geometric_mean_of_odds,229,2018-07-21,binary only,6,0.005110331504273612,0.016399999999999994,0.07687209666666668,0.6666666666666666
median,277,2018-04-29,ordinal only,2,0.46922500000000006,0.47045000000000003,0.47045000000000003,0.5
geometric_mean_of_odds,199,2018-08-14,binary only,13,2.1728693120230237e-6,0.0027528200000000013,0.02060410153846154,0.6153846153846154
geometric_mean_of_odds,267,2018-07-20,binary only,15,0.08644468975930175,0.125,0.25567579333333335,0.5333333333333333
median,290,2018-06-03,ordinal only,13,0.04909026465028355,0.0595,0.05911539269230769,0.6153846153846154
geometric_mean_of_odds,238,2018-04-16,ordinal only,6,0.2750400834654636,0.3162500000000001,0.287175,0.5
geometric_mean_of_odds,258,2018-04-25,binary only,26,1.1499216296375125,0.9523999999999999,0.9047716876923076,0.2692307692307692
median,241,2018-05-23,binary only,21,0.012799999999999994,0.012799999999999994,0.03942038095238095,0.47619047619047616
geometric_mean_of_odds,193,2018-03-20,ordinal only,31,0.03317282713923211,0.022202,0.12603013451612904,0.4838709677419355
geometric_mean_of_odds,189,2018-03-21,ordinal only,41,0.0061715798282917025,0.06124999999999999,0.0858013736585366,0.9024390243902439
geometric_mean_of_odds,220,2018-06-09,ordinal only,3,1.4102381853573136,1.475207,1.0140583333333333,0.6666666666666666
median,388,2018-09-03,ordinal only,43,0.020272539799090755,0.03125,0.05069972428455457,0.5581395348837209
median,306,2018-07-02,binary only,13,0.007200000000000007,0.007200000000000007,0.1673788630769231,0.46153846153846156
median,202,2018-06-09,binary only,8,0.011249999999999996,0.0125,0.06534999999999999,0.5
geometric_mean_of_odds,392,2018-08-19,binary only,137,0.001590115460516461,0.016199999999999992,0.1451961598540146,0.781021897810219
geometric_mean_of_odds,177,2018-04-11,ordinal only,16,0.02048139965043509,0.04393156250000002,0.061848563125000006,0.5625
geometric_mean_of_odds,326,2018-05-30,binary only,52,0.013795770783717054,0.019999999999999997,0.11847462884615385,0.5769230769230769
geometric_mean_of_odds,196,2018-03-14,binary only,25,0.0014217474330594194,0.0050000000000000044,0.15198874,0.68
geometric_mean_of_odds,269,2018-08-08,binary only,17,6.65345149047635e-6,0.0002000000000000002,0.25751803411764707,0.5882352941176471
median,269,2018-05-18,binary only,10,0.06479999999999997,0.06559999999999999,0.415937832,0.5
median,180,2018-05-28,ordinal only,4,0.4680437362692861,0.470475,0.41314999999999996,0.5
geometric_mean_of_odds,234,2018-04-05,binary only,5,0.023556997750809484,0.7688,0.7492,0.8
median,284,2018-06-17,binary only,11,0.0050000000000000044,0.0050000000000000044,0.24286540727272724,0.45454545454545453
median,377,2018-08-18,binary only,9,0.045000000000000005,0.045000000000000005,0.0879111111111111,0.4444444444444444
geometric_mean_of_odds,188,2018-04-03,ordinal only,14,0.34097666384277464,0.39515,0.3698649114285714,0.7142857142857143
median,275,2018-04-25,binary only,10,0.006050000000000005,0.006100000000000006,0.009970762000000001,0.5
median,215,2018-07-09,binary only,12,0.03157584500000001,0.03161369,0.132467115,0.5
median,275,2018-05-27,binary only,6,0.00007812499999999973,0.00010624999999999997,0.08676875,0.5
median,217,2018-06-10,ordinal only,8,0.014785708661519023,0.02085,0.0640147275,0.75
median,352,2018-06-16,ordinal only,26,0.05814415309093387,0.128622405,0.15735563326923077,0.6923076923076923
geometric_mean_of_odds,340,2018-08-18,ordinal only,17,0.027778560628403604,0.04520000000000001,0.12494081205882353,0.6470588235294118
median,238,2018-06-16,ordinal only,7,0.2292008584774649,0.21894999999999998,0.4141714285714286,0.42857142857142855
geometric_mean_of_odds,362,2018-07-19,binary only,27,0.002701276765332861,0.04410449999999999,0.1979317274074074,0.7777777777777778
geometric_mean_of_odds,381,2018-08-29,binary only,6,0.0001515915139824311,0.005000000000000009,0.025208333333333336,0.6666666666666666
median,202,2018-03-10,binary only,10,0.016020500000000003,0.016200999999999993,0.024059265999999996,0.5
geometric_mean_of_odds,287,2018-05-16,binary only,10,0.004641638304154023,0.071201,0.57840585,0.7
geometric_mean_of_odds,287,2018-07-09,binary only,17,0.02177522733155087,0.019999999999999997,0.30171030705882357,0.47058823529411764
median,356,2018-06-11,ordinal only,37,0.058543906717540624,0.07006519333333333,0.21410006072072071,0.5675675675675675
median,267,2018-09-03,binary only,12,0.0,0.0,0.029583333333333333,0.4166666666666667
median,209,2018-03-27,ordinal only,11,0.000033530993119608745,0.00028199999999999997,0.11229686909090907,0.6363636363636364
median,177,2018-03-31,ordinal only,5,0.09995793023125416,0.11204999999999998,0.336099648,0.6
median,211,2018-08-27,binary only,16,0.0004500000000000004,0.0005000000000000004,0.018115625,0.5
geometric_mean_of_odds,207,2018-04-27,ordinal only,10,2.0932160266791426e-6,0.0005007200000000008,0.13629474200000002,0.6
median,376,2018-07-10,binary only,21,0.125,0.125,0.2662179295238095,0.47619047619047616
geometric_mean_of_odds,233,2018-08-27,ordinal only,9,0.0001294024615497205,0.000134,0.058395797037037026,0.5555555555555556
median,375,2018-07-05,binary only,33,0.6050000000000001,0.6050000000000001,0.6307356575757576,0.48484848484848486
geometric_mean_of_odds,372,2018-06-29,ordinal only,70,0.08807154124982494,0.16487524999999997,0.22399781975840038,0.7571428571428571
median,255,2018-04-14,multi-option nominal only,4,0.0050000000000000044,0.0050000000000000044,0.02595,0.25
median,318,2018-09-01,ordinal only,23,5.030135542032316e-7,0.000014999999999999999,0.0002312271680887213,0.5217391304347826
median,249,2018-06-06,binary only,15,0.019999999999999997,0.019999999999999997,0.29502443466666667,0.4666666666666667
median,220,2018-05-02,ordinal only,1,0.5385,0.5385,0.5385,0.0
geometric_mean_of_odds,243,2018-04-16,ordinal only,12,0.1345130238701576,0.13955,0.16007707083333333,0.5
median,239,2018-05-03,ordinal only,7,0.23473436072134055,0.26,0.4356376185714286,0.5714285714285714
geometric_mean_of_odds,240,2018-04-01,ordinal only,13,0.2025454297753221,0.44999999999999996,0.5875482353846154,0.8461538461538461
median,255,2018-04-27,multi-option nominal only,5,0.013605442176870767,0.0050000000000000044,0.010920000000000003,0.4
geometric_mean_of_odds,250,2018-04-30,ordinal only,4,0.10652336478125109,0.06,0.14534988166666668,0.25
median,288,2018-07-27,binary only,16,0.0,0.0,0.023226125000000004,0.4375
median,237,2018-05-07,multi-option nominal only,11,0.17373961218836567,0.20539999999999997,0.2920363636363637,0.6363636363636364
geometric_mean_of_odds,240,2018-05-11,ordinal only,4,1.063403824527162,1.141073825,1.0486619125,0.5
geometric_mean_of_odds,180,2018-03-21,ordinal only,4,0.6899377186493765,0.64,0.6935625,0.25
geometric_mean_of_odds,294,2018-04-28,binary only,10,0.020760009855626056,0.5629,0.7832999999999999,0.7
geometric_mean_of_odds,210,2018-04-04,binary only,5,0.035455276099121524,0.019999999999999997,0.13292000000000004,0.2
geometric_mean_of_odds,305,2018-06-16,ordinal only,11,0.9491643881527408,0.8649000000000001,0.6726799545454546,0.36363636363636365
geometric_mean_of_odds,232,2018-08-12,binary only,11,0.002612039929837995,0.10598407999999998,0.12051056,0.7272727272727273
median,295,2018-06-29,ordinal only,19,1.002003004005006e-6,4.9999999999999996e-6,0.07918543421052633,0.5789473684210527
geometric_mean_of_odds,358,2018-07-11,binary only,10,0.0028937649040879612,0.016399999999999994,0.07638826000000001,0.8
geometric_mean_of_odds,269,2018-05-07,binary only,17,0.7620483789220196,0.5202,0.6792744058823529,0.4117647058823529
geometric_mean_of_odds,338,2018-06-12,ordinal only,10,0.389084150907645,0.194,0.219020653,0.1
median,232,2018-06-21,binary only,13,0.045000000000000005,0.045000000000000005,0.21592833846153844,0.38461538461538464
geometric_mean_of_odds,255,2018-06-08,multi-option nominal only,7,0.040533895336157574,0.6338,0.7264899800000001,0.7142857142857143
median,358,2018-07-03,binary only,24,0.05343180499999999,0.05375185000000001,0.15855623166666666,0.5
geometric_mean_of_odds,270,2018-08-27,multi-option nominal only,7,2.9799028402445394e-6,0.000745439999999998,0.007565348571428572,0.7142857142857143
geometric_mean_of_odds,214,2018-04-28,binary only,2,0.027359905057052603,0.065,0.065,0.5
geometric_mean_of_odds,393,2018-08-26,binary only,40,0.00007460212695285643,0.0050000000000000044,0.1125424215,0.725
median,229,2018-09-02,binary only,23,0.0002000000000000002,0.0002000000000000002,0.06121032782608695,0.4782608695652174
geometric_mean_of_odds,332,2018-05-20,binary only,34,1.0987846887943927e-6,0.0005000000000000004,0.09727797294117646,0.5882352941176471
geometric_mean_of_odds,195,2018-03-10,ordinal only,34,1.0307563408935285,0.7308000000000001,0.769998703382353,0.3235294117647059
median,305,2018-05-31,ordinal only,38,0.6096542752407292,0.7025000000000001,0.7646279736842105,0.5526315789473685
median,364,2018-07-31,ordinal only,10,0.001939462552581781,0.0019387050000000002,0.306409917,0.5
geometric_mean_of_odds,357,2018-06-17,binary only,20,0.35021889138064294,0.4616,0.580572721,0.55
median,385,2018-08-10,ordinal only,29,0.08207253392015317,0.10124999999999997,0.15158813844827587,0.5862068965517241
geometric_mean_of_odds,214,2018-06-24,binary only,15,0.021379800238752047,0.060760980000000006,0.36072189066666666,0.6666666666666666
median,268,2018-04-11,binary only,2,0.29645,0.5629000000000001,0.5629,0.5
median,269,2018-08-04,binary only,13,0.6728,0.6728,0.7432801923076924,0.46153846153846156
median,258,2018-04-29,binary only,10,0.28125,0.28250000000000003,0.30568,0.5
geometric_mean_of_odds,257,2018-07-23,binary only,15,0.005156955496158074,0.019999999999999997,0.07796,0.5333333333333333
median,255,2018-09-04,multi-option nominal only,60,0.017722117202268416,0.0499,0.453049056,0.6
geometric_mean_of_odds,327,2018-08-04,binary only,15,0.000027574895167396647,0.0002000000000000002,0.022363641333333337,0.5333333333333333
geometric_mean_of_odds,237,2018-05-24,multi-option nominal only,37,0.11983287982456231,0.26320000000000005,0.3616813218918919,0.8108108108108109
median,348,2018-06-18,binary only,7,0.0050000000000000044,0.0050000000000000044,0.007687500000000002,0.42857142857142855
geometric_mean_of_odds,219,2018-05-22,binary only,8,0.40157044366394823,0.3536,0.48731843750000003,0.375
geometric_mean_of_odds,350,2018-06-09,binary only,35,0.0008331972258514261,0.005000000000000009,0.05047896571428571,0.7714285714285715
geometric_mean_of_odds,370,2018-07-18,binary only,66,0.013128976509484934,0.07007448999999999,0.23221053242424242,0.7272727272727273
median,232,2018-07-01,binary only,7,0.019999999999999997,0.019999999999999997,0.15,0.42857142857142855
geometric_mean_of_odds,354,2018-06-09,binary only,12,0.43045532599140984,0.36529999999999996,0.5425022683333334,0.5
geometric_mean_of_odds,199,2018-07-28,binary only,14,0.00007422213474987122,0.00335025,0.018225134285714286,0.7857142857142857
geometric_mean_of_odds,202,2018-03-19,binary only,8,0.41847304118050926,0.0269,0.3349,0.25
geometric_mean_of_odds,227,2018-03-24,multi-option nominal only,5,1.5898468112402502,1.135,1.286273064,0.4
geometric_mean_of_odds,368,2018-08-14,binary only,14,0.01716476666335104,0.0296,0.3327931557142857,0.5714285714285714
median,199,2018-05-19,binary only,15,0.0242,0.0242,0.11972030000000002,0.4666666666666667
geometric_mean_of_odds,241,2018-04-22,binary only,6,0.052417424294661376,0.0625,0.1619,0.5
median,214,2018-07-16,binary only,20,0.043808,0.04381600000000001,0.195082289,0.5
geometric_mean_of_odds,269,2018-06-29,binary only,7,0.00321516274321644,0.019999999999999997,0.3497714285714285,0.5714285714285714
geometric_mean_of_odds,270,2018-04-23,multi-option nominal only,1,1.9999920000279996,2.0,2.0,1.0
geometric_mean_of_odds,203,2018-06-20,binary only,21,0.044760812025694256,0.125,0.5408860952380953,0.6666666666666666
